Time_s,Altitude_m,Velocity_ms,Mass_kg,Weight_N,Thrust_N,Drag_N,Acceleration_ms2,Temp_K,Press_Pa,Density_kgm3,Speed_of_Sound_ms,Mach_Number,Mass_Flow_Rate_kgs
124.6,106721.439010796,809.974456152339,15170.0847380751,143955.30962738,110000,4.45071856917305,-2.23860057028651,214.65,0.266060498362344,4.3188449288623e-06,293.677322924328,2.75804222160199,24.2706664725013
124.7,106802.436456412,809.75059609531,15167.6576714279,143928.678780293,110000,4.40607210486497,-2.23720007317406,214.65,0.263537219669824,4.27788563782746e-06,293.677322924328,2.75727995621902,24.2706664725013
124.8,106883.411516021,809.526876087992,15165.2306047806,143902.050214701,110000,4.36188583248978,-2.23579930857398,214.65,0.261038558864554,4.23732595830266e-06,293.677322924328,2.75651816771901,24.2706664725013
124.9,106964.36420363,809.303296157135,15162.8035381334,143875.423929322,110000,4.31815488250063,-2.23439827595206,214.65,0.258564269013497,4.19716188193075e-06,293.677322924328,2.75575685619304,24.2706664725013
125,107045.294533246,809.07985632954,15160.3764714861,143848.799922874,110000,4.274874438199,-2.23299697477725,214.65,0.256114105728197,4.15738944165969e-06,293.677322924328,2.75499602173238,24.2706664725013
125.1,107126.202518879,808.856556632062,15157.9494048389,143822.178194075,110000,4.23203973514694,-2.23159540452165,214.65,0.253687827137868,4.1180047113057e-06,293.677322924328,2.75423566442847,24.2706664725013
125.2,107207.088174542,808.63339709161,15155.5223381916,143795.558741642,110000,4.18964606058602,-2.23019356466047,214.65,0.251285193862769,4.07900380512104e-06,293.677322924328,2.75347578437294,24.2706664725013
125.3,107287.951514251,808.410377735144,15153.0952715444,143768.941564295,110000,4.14768875286294,-2.22879145467197,214.65,0.248905968987873,4.04038287736657e-06,293.677322924328,2.75271638165759,24.2706664725013
125.4,107368.792552025,808.187498589677,15150.6682048971,143742.326660754,110000,4.10616320086167,-2.22738907403747,214.65,0.246549918036815,4.00213812188896e-06,293.677322924328,2.7519574563744,24.2706664725013
125.5,107449.611301884,807.964759682273,15148.2411382499,143715.714029737,110000,4.06506484344198,-2.22598642224125,214.65,0.244216808946125,3.96426577170233e-06,293.677322924328,2.75119900861553,24.2706664725013
125.6,107530.407777852,807.742161040049,15145.8140716026,143689.103669966,110000,4.02438916888447,-2.22458349877061,214.65,0.241906412039747,3.92676209857465e-06,293.677322924328,2.75044103847331,24.2706664725013
125.7,107611.181993956,807.519702690172,15143.3870049554,143662.495580161,110000,3.9841317143418,-2.22318030311573,214.65,0.239618500003821,3.8896234126184e-06,293.677322924328,2.74968354604024,24.2706664725013
125.8,107691.933964225,807.29738465986,15140.9599383081,143635.889759044,110000,3.94428806529623,-2.22177683476971,214.65,0.237352847861747,3.85284606188581e-06,293.677322924328,2.74892653140902,24.2706664725013
125.9,107772.663702691,807.075206976383,15138.5328716609,143609.286205336,110000,3.90485385502331,-2.22037309322851,214.65,0.235109232949521,3.81642643196843e-06,293.677322924328,2.7481699946725,24.2706664725013
126,107853.371223388,806.85316966706,15136.1058050136,143582.68491776,110000,3.86582476406164,-2.21896907799093,214.65,0.232887434891328,3.78036094560107e-06,293.677322924328,2.74741393592369,24.2706664725013
126.1,107934.056540355,806.631272759261,15133.6787383664,143556.085895039,110000,3.82719651968867,-2.21756478855856,214.65,0.230687235575411,3.74464606226993e-06,293.677322924328,2.7466583552558,24.2706664725013
126.2,108014.719667631,806.409516280405,15131.2516717191,143529.489135895,110000,3.78896489540244,-2.21616022443575,214.65,0.228508419130188,3.70927827782506e-06,293.677322924328,2.74590325276219,24.2706664725013
126.3,108095.360619259,806.187900257962,15128.8246050719,143502.894639054,110000,3.75112571040926,-2.21475538512961,214.65,0.226350771900642,3.67425412409703e-06,293.677322924328,2.74514862853641,24.2706664725013
126.4,108175.979409285,805.966424719449,15126.3975384246,143476.302403238,110000,3.7136748291171,-2.21335027014992,214.65,0.224214082424953,3.63957016851764e-06,293.677322924328,2.74439448267214,24.2706664725013
126.5,108256.576051757,805.745089692434,15123.9704717774,143449.712427173,110000,3.67660816063483,-2.21194487900917,214.65,0.222098141411393,3.60522301374481e-06,293.677322924328,2.74364081526326,24.2706664725013
126.6,108337.150560726,805.523895204533,15121.5434051301,143423.124709584,110000,3.63992165827707,-2.21053921122247,214.65,0.220002741715462,3.57120929729155e-06,293.677322924328,2.7428876264038,24.2706664725013
126.7,108417.702950247,805.302841283411,15119.1163384829,143396.539249197,110000,3.60361131907471,-2.20913326630753,214.65,0.217927678317277,3.5375256911588e-06,293.677322924328,2.74213491618797,24.2706664725013
126.8,108498.233234375,805.08192795678,15116.6892718356,143369.956044738,110000,3.56767318329093,-2.20772704378468,214.65,0.215872748299203,3.50416890147243e-06,293.677322924328,2.74138268471014,24.2706664725013
126.9,108578.741427171,804.861155252401,15114.2622051884,143343.375094933,110000,3.53210333394274,-2.20632054317678,214.65,0.213837750823726,3.47113566812397e-06,293.677322924328,2.74063093206482,24.2706664725013
127,108659.227542696,804.640523198084,15111.8351385411,143316.796398511,110000,3.49689789632794,-2.2049137640092,214.65,0.211822487111565,3.43842276441537e-06,293.677322924328,2.73987965834671,24.2706664725013
127.1,108739.691595016,804.420031821683,15109.4080718939,143290.219954198,110000,3.46205303755738,-2.20350670580982,214.65,0.209826760420016,3.40602699670748e-06,293.677322924328,2.73912886365066,24.2706664725013
127.2,108820.133598198,804.199681151102,15106.9810052466,143263.645760722,110000,3.42756496609264,-2.20209936810901,214.65,0.207850376021541,3.37394520407244e-06,293.677322924328,2.73837854807169,24.2706664725013
127.3,108900.553566313,803.979471214291,15104.5539385994,143237.073816813,110000,3.39342993128881,-2.20069175043953,214.65,0.205893141182573,3.34217425794966e-06,293.677322924328,2.73762871170497,24.2706664725013
127.4,108980.951513434,803.759402039247,15102.1268719521,143210.5041212,110000,3.35964422294255,-2.19928385233658,214.65,0.203954865142561,3.31071106180568e-06,293.677322924328,2.73687935464582,24.2706664725013
127.5,109061.327453638,803.539473654013,15099.6998053049,143183.936672611,110000,3.32620417084519,-2.19787567333773,214.65,0.202035359093238,3.27955255079759e-06,293.677322924328,2.73613047698975,24.2706664725013
127.6,109141.681401004,803.31968608668,15097.2727386576,143157.371469778,110000,3.29310614434092,-2.19646721298292,214.65,0.200134436158106,3.24869569144009e-06,293.677322924328,2.73538207883239,24.2706664725013
127.7,109222.013369612,803.100039365381,15094.8456720104,143130.808511431,110000,3.26034655189001,-2.1950584708144,214.65,0.198251911372152,3.21813748127617e-06,293.677322924328,2.73463416026956,24.2706664725013
127.8,109302.323373549,802.8805335183,15092.4186053631,143104.2477963,110000,3.22792184063689,-2.19364944637672,214.65,0.196387601661778,3.18787494855133e-06,293.677322924328,2.73388672139721,24.2706664725013
127.9,109382.611426901,802.661168573662,15089.9915387159,143077.689323118,110000,3.19582849598317,-2.19224013921672,214.65,0.194541325824944,3.15790515189127e-06,293.677322924328,2.73313976231146,24.2706664725013
128,109462.877543758,802.441944559741,15087.5644720686,143051.133090616,110000,3.16406304116548,-2.19083054888348,214.65,0.192712904511529,3.12822517998312e-06,293.677322924328,2.73239328310857,24.2706664725013
128.1,109543.121738214,802.222861504852,15085.1374054214,143024.579097527,110000,3.13262203683807,-2.1894206749283,214.65,0.190902160203905,3.09883215126001e-06,293.677322924328,2.73164728388498,24.2706664725013
128.2,109623.344024364,802.00391943736,15082.7103387741,142998.027342584,110000,3.10150208066013,-2.18801051690467,214.65,0.189108917197711,3.0697232135891e-06,293.677322924328,2.73090176473725,24.2706664725013
128.3,109703.544416308,801.785118385669,15080.2832721269,142971.47782452,110000,3.07069980688773,-2.18660007436828,214.65,0.187333001582846,3.040895543963e-06,293.677322924328,2.73015672576212,24.2706664725013
128.4,109783.722928147,801.566458378232,15077.8562054796,142944.93054207,110000,3.04021188597047,-2.18518934687693,214.65,0.185574241224657,3.01234634819436e-06,293.677322924328,2.72941216705647,24.2706664725013
128.5,109863.879573985,801.347939443545,15075.4291388324,142918.385493968,110000,3.01003502415257,-2.18377833399055,214.65,0.183832465745335,2.98407286061394e-06,293.677322924328,2.72866808871732,24.2706664725013
128.6,109944.014367929,801.129561610146,15073.0020721851,142891.842678948,110000,2.98016596307851,-2.1823670352712,214.65,0.182107506505505,2.95607234377177e-06,293.677322924328,2.72792449084185,24.2706664725013
128.7,110024.12732409,800.911324906618,15070.5750055379,142865.302095747,110000,2.95060147940313,-2.18095545028297,214.65,0.180399196586022,2.92834208814158e-06,293.677322924328,2.7271813735274,24.2706664725013
128.8,110104.218456581,800.69322936159,15068.1479388906,142838.763743099,110000,2.9213383844061,-2.17954357859202,214.65,0.178707370769954,2.90087941182841e-06,293.677322924328,2.72643873687144,24.2706664725013
128.9,110184.287779517,800.475275003731,15065.7208722434,142812.227619742,110000,2.89237352361077,-2.17813141976652,214.65,0.177031865524764,2.87368166027939e-06,293.677322924328,2.72569658097159,24.2706664725013
129,110264.335307017,800.257461861754,15063.2938055961,142785.693724412,110000,2.86370377640728,-2.17671897337668,214.65,0.175372518984684,2.84674620599752e-06,293.677322924328,2.72495490592563,24.2706664725013
129.1,110344.361053203,800.039789964417,15060.8667389489,142759.162055847,110000,2.83532605567994,-2.17530623899464,214.65,0.173729170933271,2.82007044825863e-06,293.677322924328,2.72421371183148,24.2706664725013
129.2,110424.3650322,799.822259340517,15058.4396723016,142732.632612784,110000,2.80723730743882,-2.17389321619453,214.65,0.172101662786161,2.79365181283138e-06,293.677322924328,2.7234729987872,24.2706664725013
129.3,110504.347258134,799.604870018898,15056.0126056544,142706.105393961,110000,2.7794345104554,-2.17247990455239,214.65,0.170489837573997,2.7674877517001e-06,293.677322924328,2.722732766891,24.2706664725013
129.4,110584.307745136,799.387622028442,15053.5855390071,142679.580398118,110000,2.75191467590251,-2.1710663036462,214.65,0.168893539925547,2.74157574279087e-06,293.677322924328,2.72199301624123,24.2706664725013
129.5,110664.246507339,799.170515398078,15051.1584723599,142653.057623994,110000,2.72467484699811,-2.16965241305578,214.65,0.167312616051007,2.7159132897003e-06,293.677322924328,2.7212537469364,24.2706664725013
129.6,110744.163558878,798.953550156772,15048.7314057126,142626.537070328,110000,2.6977120986532,-2.16823823236288,214.65,0.165746913725465,2.69049792142731e-06,293.677322924328,2.72051495907513,24.2706664725013
129.7,110824.058913894,798.736726333536,15046.3043390654,142600.01873586,110000,2.67102353712372,-2.16682376115104,214.65,0.164196282272568,2.66532719210786e-06,293.677322924328,2.71977665275622,24.2706664725013
129.8,110903.932586527,798.520043957421,15043.8772724181,142573.502619331,110000,2.64460629966622,-2.16540899900566,214.65,0.162660572548341,2.64039868075234e-06,293.677322924328,2.71903882807858,24.2706664725013
129.9,110983.784590923,798.30350305752,15041.4502057709,142546.988719483,110000,2.6184575541976,-2.16399394551393,214.65,0.161139636925194,2.61570999098595e-06,293.677322924328,2.71830148514129,24.2706664725013
130,111063.614941229,798.087103662969,15039.0231391237,142520.477035057,110000,2.59257449895847,-2.16257860026481,214.65,0.15963332927609,2.59125875079179e-06,293.677322924328,2.71756462404355,24.2706664725013
130.1,111143.423651595,797.870845802942,15036.5960724764,142493.967564795,110000,2.56695436218046,-2.16116296284903,214.65,0.158141504958896,2.56704261225665e-06,293.677322924328,2.71682824488471,24.2706664725013
130.2,111223.210736176,797.654729506657,15034.1690058292,142467.46030744,110000,2.5415944017572,-2.15974703285908,214.65,0.156664020800882,2.54305925131961e-06,293.677322924328,2.71609234776425,24.2706664725013
130.3,111302.976209126,797.438754803371,15031.7419391819,142440.955261734,110000,2.51649190491896,-2.15833080988913,214.65,0.155200735083406,2.51930636752328e-06,293.677322924328,2.71535693278179,24.2706664725013
130.4,111382.720084607,797.222921722382,15029.3148725347,142414.452426421,110000,2.49164418791102,-2.15691429353508,214.65,0.153751507526752,2.49578168376771e-06,293.677322924328,2.71462200003711,24.2706664725013
130.5,111462.442376779,797.007230293029,15026.8878058874,142387.951800246,110000,2.46704859567559,-2.15549748339451,214.65,0.152316199275127,2.47248294606693e-06,293.677322924328,2.71388754963009,24.2706664725013
130.6,111542.143099808,796.79168054469,15024.4607392402,142361.453381953,110000,2.44270250153734,-2.15408037906664,214.65,0.150894672881829,2.44940792330808e-06,293.677322924328,2.71315358166078,24.2706664725013
130.7,111621.822267863,796.576272506783,15022.0336725929,142334.957170286,110000,2.41860330689244,-2.15266298015235,214.65,0.149486792294563,2.42655440701317e-06,293.677322924328,2.71242009622935,24.2706664725013
130.8,111701.479895113,796.361006208768,15019.6066059457,142308.463163991,110000,2.39474844090107,-2.15124528625415,214.65,0.148092422840923,2.40392021110329e-06,293.677322924328,2.71168709343611,24.2706664725013
130.9,111781.115995734,796.145881680142,15017.1795392984,142281.971361815,110000,2.37113536018343,-2.14982729697612,214.65,0.146711431214023,2.38150317166546e-06,293.677322924328,2.7109545733815,24.2706664725013
131,111860.730583902,795.930898950445,15014.7524726512,142255.481762503,110000,2.34776154851913,-2.14840901192395,214.65,0.145343685458282,2.35930114672183e-06,293.677322924328,2.71022253616611,24.2706664725013
131.1,111940.323673797,795.716058049252,15012.3254060039,142228.994364802,110000,2.32462451654992,-2.1469904307049,214.65,0.143989054955363,2.33731201600147e-06,293.677322924328,2.70949098189064,24.2706664725013
131.2,112019.895279602,795.501359006182,15009.8983393567,142202.50916746,110000,2.3017218014858,-2.14557155292775,214.65,0.142647410410263,2.31553368071454e-06,293.677322924328,2.70875991065595,24.2706664725013
131.3,112099.445415503,795.286801850889,15007.4712727094,142176.026169224,110000,2.27905096681439,-2.14415237820284,214.65,0.141318623837544,2.29396406332883e-06,293.677322924328,2.70802932256302,24.2706664725013
131.4,112178.974095688,795.072386613069,15005.0442060622,142149.545368843,110000,2.2566096020136,-2.14273290614201,214.65,0.140002568547723,2.27260110734878e-06,293.677322924328,2.70729921771296,24.2706664725013
131.5,112258.481334349,794.858113322455,15002.6171394149,142123.066765065,110000,2.23439532226744,-2.14131313635859,214.65,0.138699119133797,2.25144277709678e-06,293.677322924328,2.70656959620701,24.2706664725013
131.6,112337.967145681,794.643982008819,15000.1900727677,142096.590356641,110000,2.21240576818511,-2.13989306846739,214.65,0.137408151457917,2.23048705749683e-06,293.677322924328,2.70584045814656,24.2706664725013
131.7,112417.431543882,794.429992701972,14997.7630061204,142070.116142318,110000,2.19063860552311,-2.13847270208468,214.65,0.136129542638196,2.20973195386049e-06,293.677322924328,2.70511180363311,24.2706664725013
131.8,112496.874543152,794.216145431763,14995.3359394732,142043.644120849,110000,2.16909152491062,-2.13705203682816,214.65,0.134863171035676,2.18917549167514e-06,293.677322924328,2.7043836327683,24.2706664725013
131.9,112576.296157696,794.002440228081,14992.9088728259,142017.174290982,110000,2.14776224157779,-2.13563107231698,214.65,0.133608916241409,2.16881571639447e-06,293.677322924328,2.7036559456539,24.2706664725013
132,112655.696401718,793.788877120849,14990.4818061787,141990.70665147,110000,2.12664849508716,-2.13420980817167,214.65,0.132366659063696,2.1486506932312e-06,293.677322924328,2.70292874239182,24.2706664725013
132.1,112735.07528943,793.575456140032,14988.0547395314,141964.241201064,110000,2.10574804906811,-2.13278824401417,214.65,0.131136281515453,2.12867850695206e-06,293.677322924328,2.70220202308407,24.2706664725013
132.2,112814.432835044,793.36217731563,14985.6276728842,141937.777938516,110000,2.08505869095416,-2.13136637946779,214.65,0.129917666801711,2.10889726167484e-06,293.677322924328,2.70147578783281,24.2706664725013
132.3,112893.769052776,793.149040677684,14983.2006062369,141911.316862579,110000,2.06457823172332,-2.1299442141572,214.65,0.12871069930725,2.08930508066774e-06,293.677322924328,2.70075003674034,24.2706664725013
132.4,112973.083956844,792.936046256268,14980.7735395897,141884.857972006,110000,2.04430450564132,-2.1285217477084,214.65,0.127515264584369,2.06990010615074e-06,293.677322924328,2.70002476990906,24.2706664725013
132.5,113052.377561469,792.723194081497,14978.3464729424,141858.401265549,110000,2.02423537000762,-2.12709897974875,214.65,0.126331249340778,2.05068049909914e-06,293.677322924328,2.69929998744152,24.2706664725013
132.6,113131.649880878,792.510484183522,14975.9194062952,141831.946741964,110000,2.00436870490439,-2.12567590990687,214.65,0.125158541427627,2.03164443904918e-06,293.677322924328,2.69857568944038,24.2706664725013
132.7,113210.900929296,792.297916592531,14973.4923396479,141805.494400004,110000,1.98470241294819,-2.12425253781273,214.65,0.123997029827655,2.01279012390571e-06,293.677322924328,2.69785187600843,24.2706664725013
132.8,113290.130720955,792.08549133875,14971.0652730007,141779.044238424,110000,1.96523441904448,-2.12282886309755,214.65,0.122846604643472,1.99411576975194e-06,293.677322924328,2.6971285472486,24.2706664725013
132.9,113369.339270089,791.87320845244,14968.6382063534,141752.59625598,110000,1.94596267014479,-2.12140488539381,214.65,0.121707157085957,1.97561961066117e-06,293.677322924328,2.69640570326393,24.2706664725013
133,113448.526590934,791.661067963901,14966.2111397062,141726.150451428,110000,1.92688513500673,-2.11998060433525,214.65,0.120578579462788,1.95729989851054e-06,293.677322924328,2.69568334415759,24.2706664725013
133.1,113527.692697731,791.449069903467,14963.7840730589,141699.706823524,110000,1.90799980395656,-2.11855601955686,214.65,0.119460765167089,1.93915490279677e-06,293.677322924328,2.69496147003288,24.2706664725013
133.2,113606.837604721,791.237214301512,14961.3570064117,141673.265371025,110000,1.88930468865443,-2.11713113069483,214.65,0.118353608666198,1.92118291045382e-06,293.677322924328,2.69424008099321,24.2706664725013
133.3,113685.961326151,791.025501188442,14958.9299397644,141646.826092687,110000,1.8707978218623,-2.11570593738655,214.65,0.117257005490554,1.90338222567252e-06,293.677322924328,2.69351917714214,24.2706664725013
133.4,113765.06387627,790.813930594704,14956.5028731172,141620.388987269,110000,1.85247725721435,-2.11428043927063,214.65,0.116170852222704,1.88575116972211e-06,293.677322924328,2.69279875858332,24.2706664725013
133.5,113844.145269329,790.602502550777,14954.0758064699,141593.954053529,110000,1.83434106899004,-2.11285463598683,214.65,0.115095046486425,1.86828808077365e-06,293.677322924328,2.69207882542055,24.2706664725013
133.6,113923.205519585,790.391217087178,14951.6487398227,141567.521290226,110000,1.81638735188964,-2.11142852717609,214.65,0.114029486935958,1.85099131372534e-06,293.677322924328,2.69135937775774,24.2706664725013
133.7,114002.244641293,790.18007423446,14949.2216731754,141541.090696119,110000,1.79861422081223,-2.11000211248049,214.65,0.112974073245367,1.83385924002962e-06,293.677322924328,2.69064041569892,24.2706664725013
133.8,114081.262648717,789.969074023212,14946.7946065282,141514.662269966,110000,1.7810198106363,-2.10857539154325,214.65,0.111928706097994,1.81689024752221e-06,293.677322924328,2.68992193934826,24.2706664725013
133.9,114160.259556119,789.758216484058,14944.3675398809,141488.236010529,110000,1.76360227600264,-2.10714836400872,214.65,0.110893287176046,1.80008274025289e-06,293.677322924328,2.68920394881002,24.2706664725013
134,114239.235377767,789.547501647657,14941.9404732337,141461.811916568,110000,1.74635979109973,-2.10572102952233,214.65,0.109867719150272,1.78343513831806e-06,293.677322924328,2.68848644418861,24.2706664725013
134.1,114318.190127932,789.336929544705,14939.5134065864,141435.389986844,110000,1.7292905494515,-2.10429338773064,214.65,0.108851905669763,1.76694587769512e-06,293.677322924328,2.68776942558855,24.2706664725013
134.2,114397.123820887,789.126500205932,14937.0863399392,141408.970220118,110000,1.71239276370746,-2.10286543828128,214.65,0.107845751351857,1.75061341007859e-06,293.677322924328,2.68705289311448,24.2706664725013
134.3,114476.036470907,788.916213662104,14934.6592732919,141382.552615152,110000,1.69566466543512,-2.10143718082293,214.65,0.106849161772147,1.73443620271793e-06,293.677322924328,2.68633684687116,24.2706664725013
134.4,114554.928092274,788.706069944021,14932.2322066447,141356.137170709,110000,1.67910450491479,-2.10000861500535,214.65,0.1058620434546,1.71841273825716e-06,293.677322924328,2.68562128696347,24.2706664725013
134.5,114633.798699268,788.496069082521,14929.8051399974,141329.723885552,110000,1.66271055093659,-2.09857974047935,214.65,0.104884303861777,1.70254151457606e-06,293.677322924328,2.68490621349641,24.2706664725013
134.6,114712.648306176,788.286211108473,14927.3780733502,141303.312758444,110000,1.64648109059973,-2.09715055689673,214.65,0.103915851385155,1.68682104463315e-06,293.677322924328,2.6841916265751,24.2706664725013
134.7,114791.476927287,788.076496052783,14924.9510067029,141276.903788148,110000,1.63041442911408,-2.09572106391035,214.65,0.102956595335559,1.67124985631027e-06,293.677322924328,2.68347752630477,24.2706664725013
134.8,114870.284576892,787.866923946392,14922.5239400557,141250.49697343,110000,1.61450888960386,-2.09429126117405,214.65,0.102006445933685,1.65582649225885e-06,293.677322924328,2.68276391279078,24.2706664725013
134.9,114949.071269287,787.657494820275,14920.0968734084,141224.092313053,110000,1.59876281291353,-2.09286114834269,214.65,0.101065314300732,1.64054950974776e-06,293.677322924328,2.68205078613861,24.2706664725013
135,115027.837018769,787.44820870544,14917.6698067612,141197.689805783,110000,1.58317455741589,-2.09143072507208,214.65,0.100133112449125,1.6254174805128e-06,293.677322924328,2.68133814645383,24.2706664725013
135.1,115106.58183964,787.239065632933,14915.2427401139,141171.289450386,110000,1.56774249882223,-2.08999999101902,214.65,0.0992097532733442,1.61042899060774e-06,293.677322924328,2.68062599384217,24.2706664725013
135.2,115185.305746203,787.030065633831,14912.8156734667,141144.891245627,110000,1.55246502999465,-2.08856894584127,214.65,0.098295150540845,1.59558264025701e-06,293.677322924328,2.67991432840944,24.2706664725013
135.3,115264.008752766,786.821208739247,14910.3886068194,141118.495190274,110000,1.53734056076041,-2.08713758919752,214.65,0.0973892188830748,1.58087704370984e-06,293.677322924328,2.67920315026158,24.2706664725013
135.4,115342.69087364,786.612494980327,14907.9615401722,141092.101283094,110000,1.52236751772836,-2.0857059207474,214.65,0.0964918737865876,1.56631082909603e-06,293.677322924328,2.67849245950466,24.2706664725013
135.5,115421.352123138,786.403924388253,14905.5344735249,141065.709522853,110000,1.50754434410743,-2.08427394015148,214.65,0.0956030315842493,1.5518826382832e-06,293.677322924328,2.67778225624485,24.2706664725013
135.6,115499.992515577,786.195496994238,14903.1074068777,141039.319908321,110000,1.49286949952708,-2.08284164707123,214.65,0.0947226094465369,1.53759112673556e-06,293.677322924328,2.67707254058842,24.2706664725013
135.7,115578.612065276,785.98721282953,14900.6803402304,141012.932438265,110000,1.47834145985979,-2.08140904116902,214.65,0.0938505253729299,1.52343496337413e-06,293.677322924328,2.6763633126418,24.2706664725013
135.8,115657.210786559,785.779071925414,14898.2532735832,140986.547111455,110000,1.46395871704544,-2.07997612210809,214.65,0.0929866981833911,1.50941283043852e-06,293.677322924328,2.6756545725115,24.2706664725013
135.9,115735.788693752,785.571074313203,14895.8262069359,140960.163926659,110000,1.44971977891774,-2.0785428895526,214.65,0.0921310475099388,1.49552342335004e-06,293.677322924328,2.67494632030414,24.2706664725013
136,115814.345801183,785.363220024248,14893.3991402887,140933.782882648,110000,1.43562316903251,-2.07710934316754,214.65,0.0912834937883073,1.48176545057641e-06,293.677322924328,2.67423855612649,24.2706664725013
136.1,115892.882123186,785.155509089931,14890.9720736414,140907.403978192,110000,1.42166742649785,-2.07567548261879,214.65,0.090443958249694,1.46813763349775e-06,293.677322924328,2.6735312800854,24.2706664725013
136.2,115971.397674095,784.947941541669,14888.5450069942,140881.027212062,110000,1.40785110580624,-2.07424130757305,214.65,0.0896123629125956,1.45463870627406e-06,293.677322924328,2.67282449228784,24.2706664725013
136.3,116049.892468249,784.740517410912,14886.1179403469,140854.652583029,110000,1.39417277666845,-2.07280681769787,214.65,0.0887886305747284,1.44126741571407e-06,293.677322924328,2.67211819284091,24.2706664725013
136.4,116128.36651999,784.533236729142,14883.6908736997,140828.280089865,110000,1.38063102384934,-2.07137201266162,214.65,0.0879726848050346,1.42802252114551e-06,293.677322924328,2.67141238185181,24.2706664725013
136.5,116206.819843663,784.326099527876,14881.2638070524,140801.909731342,110000,1.3672244470054,-2.06993689213348,214.65,0.0871644499357726,1.41490279428666e-06,293.677322924328,2.67070705942785,24.2706664725013
136.6,116285.252453616,784.119105838662,14878.8367404052,140775.541506232,110000,1.35395166052415,-2.06850145578345,214.65,0.0863638510546901,1.40190701911937e-06,293.677322924328,2.67000222567647,24.2706664725013
136.7,116363.664364199,783.912255693084,14876.4096737579,140749.175413309,110000,1.34081129336527,-2.06706570328233,214.65,0.0855708139972803,1.38903399176328e-06,293.677322924328,2.6692978807052,24.2706664725013
136.8,116442.055589769,783.705549122756,14873.9826071107,140722.811451347,110000,1.32780198890355,-2.06562963430167,214.65,0.0847852653391187,1.37628252035148e-06,293.677322924328,2.66859402462169,24.2706664725013
136.9,116520.426144681,783.498986159325,14871.5555404634,140696.449619118,110000,1.31492240477347,-2.06419324851384,214.65,0.084007132388281,1.36365142490743e-06,293.677322924328,2.66789065753371,24.2706664725013
137,116598.776043297,783.292566834474,14869.1284738162,140670.089915399,110000,1.3021712127156,-2.06275654559193,214.65,0.0832363431778406,1.35113953722315e-06,293.677322924328,2.66718777954914,24.2706664725013
137.1,116677.10529998,783.086291179915,14866.7014071689,140643.732338964,110000,1.28954709842464,-2.06131952520984,214.65,0.0824728264584449,1.33874570073874e-06,293.677322924328,2.66648539077596,24.2706664725013
137.2,116755.413929098,782.880159227394,14864.2743405217,140617.376888587,110000,1.27704876139912,-2.05988218704217,214.65,0.0817165116909689,1.32646877042311e-06,293.677322924328,2.66578349132227,24.2706664725013
137.3,116833.701945021,782.67417100869,14861.8472738744,140591.023563046,110000,1.26467491479281,-2.05844453076428,214.65,0.0809673290392477,1.31430761265601e-06,293.677322924328,2.66508208129629,24.2706664725013
137.4,116911.969362122,782.468326555613,14859.4202072272,140564.672361117,110000,1.25242428526776,-2.05700655605226,214.65,0.0802252093628829,1.30226110511128e-06,293.677322924328,2.66438116080632,24.2706664725013
137.5,116990.216194778,782.262625900008,14856.9931405799,140538.323281575,110000,1.24029561284887,-2.0555682625829,214.65,0.0794900842101269,1.29032813664132e-06,293.677322924328,2.6636807299608,24.2706664725013
137.6,117068.442457368,782.05706907375,14854.5660739327,140511.976323199,110000,1.22828765078023,-2.05412965003372,214.65,0.0787618858108406,1.27850760716279e-06,293.677322924328,2.66298078886827,24.2706664725013
137.7,117146.648164275,781.851656108746,14852.1390072854,140485.631484767,110000,1.21639916538289,-2.05269071808292,214.65,0.0780405470695242,1.26679842754349e-06,293.677322924328,2.66228133763739,24.2706664725013
137.8,117224.833329886,781.646387036938,14849.7119406382,140459.288765056,110000,1.20462893591424,-2.05125146640943,214.65,0.0773260015584231,1.25519951949041e-06,293.677322924328,2.6615823763769,24.2706664725013
137.9,117302.99796859,781.441261890297,14847.2848739909,140432.948162845,110000,1.19297575442902,-2.04981189469281,214.65,0.0766181835107044,1.24370981543903e-06,293.677322924328,2.66088390519567,24.2706664725013
138,117381.142094779,781.236280700828,14844.8578073437,140406.609676913,110000,1.18143842564173,-2.04837200261334,214.65,0.0759170278137056,1.23232825844366e-06,293.677322924328,2.6601859242027,24.2706664725013
138.1,117459.265722849,781.031443500566,14842.4307406965,140380.273306041,110000,1.17001576679065,-2.04693178985194,214.65,0.0752224700022544,1.22105380206908e-06,293.677322924328,2.65948843350705,24.2706664725013
138.2,117537.368867199,780.826750321581,14840.0036740492,140353.939049007,110000,1.15870660750331,-2.0454912560902,214.65,0.0745344462520577,1.20988541028313e-06,293.677322924328,2.65879143321794,24.2706664725013
138.3,117615.451542231,780.622201195972,14837.576607402,140327.606904592,110000,1.14750978966347,-2.04405040101034,214.65,0.0738528933731601,1.19882205735064e-06,293.677322924328,2.65809492344465,24.2706664725013
138.4,117693.51376235,780.417796155871,14835.1495407547,140301.276871578,110000,1.13642416727954,-2.04260922429526,214.65,0.0731777488034713,1.18786272772825e-06,293.677322924328,2.65739890429661,24.2706664725013
138.5,117771.555541966,780.213535233442,14832.7224741075,140274.948948745,110000,1.12544860635443,-2.04116772562844,214.65,0.0725089506023607,1.17700641596052e-06,293.677322924328,2.65670337588333,24.2706664725013
